Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Gross Margin (%),Profit per Unit,Ship Days
4277,US-2023-154067-CHO-TRI-54000,2025-02-01,2028-07-30,Standard Class,154067,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33333333333334,2.45,1275
4278,US-2023-140809-CHO-SCR-58000,2025-02-01,2028-07-26,First Class,140809,United States,Arlington,Virginia,22204,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44444444444444,2.5,1271
4279,US-2023-158841-CHO-MIL-31000,2025-02-02,2028-07-27,Second Class,158841,United States,Arlington,Virginia,22204,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,64.92307692307692,2.11,1271
4280,US-2023-144645-CHO-SCR-58000,2025-02-02,2028-07-31,Standard Class,144645,United States,Houston,Texas,77041,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2.5,1275
4281,US-2023-158841-CHO-SCR-58000,2025-02-02,2028-07-27,Second Class,158841,United States,Arlington,Virginia,22204,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8,20.0,8.8,69.44444444444444,2.5,1271
4282,US-2023-147431-CHO-TRI-54000,2025-02-02,2028-07-30,Standard Class,147431,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,1274
4283,US-2023-158841-CHO-SCR-58000,2025-02-02,2028-07-27,Second Class,158841,United States,Arlington,Virginia,22204,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44444444444444,2.5,1271
4284,US-2023-118514-CHO-NUT-13000,2025-02-03,2028-08-02,Standard Class,118514,United States,Richmond,Kentucky,40475,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,71.34670487106017,2.49,1276
4285,US-2023-117912-CHO-FUD-51000,2025-02-04,2028-07-31,Standard Class,117912,United States,Sierra Vista,Arizona,85635,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2.4,1273
4286,US-2023-101189-OTH-GUM-21000,2025-02-04,2028-08-01,Standard Class,101189,United States,Los Angeles,California,90049,Other,Pacific,OTH-GUM-21000,Wonka Gum,2.5,2,1.3,1.2,52.0,0.65,1274
4287,US-2023-150077-CHO-TRI-54000,2025-02-04,2028-08-02,Standard Class,150077,United States,Rockville,Maryland,20852,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,1275
4288,US-2023-108504-CHO-SCR-58000,2025-02-05,2028-07-28,Same Day,108504,United States,Smyrna,Georgia,30080,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2.5,1269
4289,US-2023-108504-CHO-NUT-13000,2025-02-05,2028-07-28,Same Day,108504,United States,Smyrna,Georgia,30080,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2.4899999999999998,1269
4290,US-2023-100993-CHO-MIL-31000,2025-02-05,2028-08-02,Standard Class,100993,United States,San Diego,California,92037,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2.11,1274
4291,US-2023-108504-CHO-TRI-54000,2025-02-05,2028-07-28,Same Day,108504,United States,Smyrna,Georgia,30080,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,1269
4292,US-2023-108504-CHO-FUD-51000,2025-02-05,2028-07-28,Same Day,108504,United States,Smyrna,Georgia,30080,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,66.66666666666666,2.4,1269
4293,US-2023-100993-CHO-NUT-13000,2025-02-05,2028-08-02,Standard Class,100993,United States,San Diego,California,92037,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2.4899999999999998,1274
4294,US-2023-108504-CHO-TRI-54000,2025-02-05,2028-07-28,Same Day,108504,United States,Smyrna,Georgia,30080,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2.4499999999999997,1269
4295,US-2023-108504-CHO-NUT-13000,2025-02-05,2028-07-28,Same Day,108504,United States,Smyrna,Georgia,30080,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9.0,71.34670487106017,2.49,1269
4296,US-2023-108504-CHO-FUD-51000,2025-02-05,2028-07-28,Same Day,108504,United States,Smyrna,Georgia,30080,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,66.66666666666667,2.4,1269
4297,US-2023-108504-CHO-FUD-51000,2025-02-05,2028-07-28,Same Day,108504,United States,Smyrna,Georgia,30080,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,66.66666666666666,2.4,1269
4298,US-2023-100993-CHO-TRI-54000,2025-02-05,2028-08-02,Standard Class,100993,United States,San Diego,California,92037,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2.4499999999999997,1274
4299,US-2023-108504-CHO-SCR-58000,2025-02-05,2028-07-28,Same Day,108504,United States,Smyrna,Georgia,30080,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2.5,1269
4300,US-2023-108504-CHO-FUD-51000,2025-02-05,2028-07-28,Same Day,108504,United States,Smyrna,Georgia,30080,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.66666666666666,2.4,1269
4301,US-2023-100993-CHO-FUD-51000,2025-02-05,2028-08-02,Standard Class,100993,United States,San Diego,California,92037,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,66.66666666666666,2.4,1274
4302,US-2023-108504-CHO-MIL-31000,2025-02-05,2028-07-28,Same Day,108504,United States,Smyrna,Georgia,30080,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,1269
4303,US-2023-125017-CHO-FUD-51000,2025-02-06,2028-08-03,Standard Class,125017,United States,Chattanooga,Tennessee,37421,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,66.66666666666666,2.4,1274
4304,US-2023-106894-CHO-FUD-51000,2025-02-07,2028-07-30,Same Day,106894,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.66666666666666,2.4,1269
4305,US-2023-161662-CHO-SCR-58000,2025-02-07,2028-08-01,First Class,161662,United States,Lancaster,Ohio,43130,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2.5,1271
4306,US-2023-106894-CHO-SCR-58000,2025-02-07,2028-07-30,Same Day,106894,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,69.44444444444444,2.5,1269
4307,US-2023-135461-CHO-FUD-51000,2025-02-07,2028-08-02,Second Class,135461,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,66.66666666666666,2.4,1272
4308,US-2023-163048-CHO-SCR-58000,2025-02-08,2028-08-07,Standard Class,163048,United States,Houston,Texas,77036,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,69.44444444444444,2.5,1276
4309,US-2023-109344-CHO-TRI-54000,2025-02-08,2028-08-03,Second Class,109344,United States,Raleigh,North Carolina,27604,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2.4499999999999997,1272
4310,US-2023-112396-CHO-SCR-58000,2025-02-09,2028-08-05,Standard Class,112396,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2.5,1273
4311,US-2023-112396-CHO-SCR-58000,2025-02-09,2028-08-05,Standard Class,112396,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2.5,1273
4312,US-2023-164938-CHO-SCR-58000,2025-02-11,2028-08-05,First Class,164938,United States,Tulsa,Oklahoma,74133,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,69.44444444444444,2.5,1271
4313,US-2023-110492-CHO-SCR-58000,2025-02-12,2028-08-06,First Class,110492,United States,Atlanta,Georgia,30318,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,69.44444444444444,2.5,1271
4314,US-2023-110492-CHO-FUD-51000,2025-02-12,2028-08-06,First Class,110492,United States,Atlanta,Georgia,30318,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,66.66666666666666,2.4,1271
4315,US-2023-112942-CHO-MIL-31000,2025-02-13,2028-08-10,Standard Class,112942,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,1274
4316,US-2023-134334-CHO-NUT-13000,2025-02-14,2028-08-07,First Class,134334,United States,Clinton,Maryland,20735,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,71.34670487106017,2.4899999999999998,1270
4317,US-2023-134334-CHO-FUD-51000,2025-02-14,2028-08-07,First Class,134334,United States,Clinton,Maryland,20735,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.66666666666666,2.4,1270
4318,US-2023-134334-CHO-SCR-58000,2025-02-14,2028-08-07,First Class,134334,United States,Clinton,Maryland,20735,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2.5,1270
4319,US-2023-146150-CHO-SCR-58000,2025-02-14,2028-08-11,Standard Class,146150,United States,Jackson,Mississippi,39212,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,69.44444444444444,2.5,1274
4320,US-2023-134334-CHO-SCR-58000,2025-02-14,2028-08-07,First Class,134334,United States,Clinton,Maryland,20735,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,69.44444444444444,2.5,1270
4321,US-2023-162859-CHO-TRI-54000,2025-02-15,2028-08-14,Standard Class,162859,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2.4499999999999997,1276
4322,US-2023-162859-CHO-NUT-13000,2025-02-15,2028-08-14,Standard Class,162859,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,71.34670487106017,2.49,1276
4323,US-2023-134138-CHO-MIL-31000,2025-02-16,2028-08-12,Standard Class,134138,United States,Belleville,New Jersey,7109,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2.11,1273
4324,US-2023-105781-CHO-SCR-58000,2025-02-16,2028-08-12,Standard Class,105781,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2.5,1273
4325,US-2023-168956-CHO-MIL-31000,2025-02-16,2028-08-12,Standard Class,168956,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,1273
4326,US-2023-108105-CHO-TRI-54000,2025-02-16,2028-08-15,Standard Class,108105,United States,Henderson,Kentucky,42420,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33333333333334,2.45,1276
4327,US-2023-168956-OTH-GUM-21000,2025-02-16,2028-08-12,Standard Class,168956,United States,Chicago,Illinois,60623,Other,Interior,OTH-GUM-21000,Wonka Gum,7.5,6,3.9,3.6,52.0,0.65,1273
4328,US-2023-108105-CHO-SCR-58000,2025-02-16,2028-08-15,Standard Class,108105,United States,Henderson,Kentucky,42420,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,69.44444444444444,2.5,1276
4329,US-2023-168956-CHO-NUT-13000,2025-02-16,2028-08-12,Standard Class,168956,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,71.34670487106017,2.49,1273
4330,US-2023-168956-CHO-TRI-54000,2025-02-16,2028-08-12,Standard Class,168956,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,65.33333333333334,2.45,1273
4331,US-2023-105781-CHO-SCR-58000,2025-02-16,2028-08-12,Standard Class,105781,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2.5,1273
4332,US-2023-123274-CHO-SCR-58000,2025-02-19,2028-08-16,Standard Class,123274,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2.5,1274
4333,US-2023-101630-OTH-GUM-21000,2025-02-19,2028-08-15,Second Class,101630,United States,Long Beach,New York,11561,Other,Atlantic,OTH-GUM-21000,Wonka Gum,3.75,3,1.95,1.8,52.0,0.65,1273
4334,US-2023-106460-CHO-FUD-51000,2025-02-19,2028-08-14,Second Class,106460,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2.4,1272
4335,US-2023-123274-CHO-TRI-54000,2025-02-19,2028-08-16,Standard Class,123274,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2.4499999999999997,1274
4336,US-2023-101630-CHO-MIL-31000,2025-02-19,2028-08-15,Second Class,101630,United States,Long Beach,New York,11561,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,1273
4337,US-2023-166485-CHO-NUT-13000,2025-02-20,2028-08-19,Standard Class,166485,United States,Nashville,Tennessee,37211,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2.49,1276
4338,US-2023-168410-CHO-SCR-58000,2025-02-21,2028-08-18,Standard Class,168410,United States,Oceanside,New York,11572,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44444444444444,2.5,1274
4339,US-2023-121447-CHO-MIL-31000,2025-02-21,2028-08-14,First Class,121447,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,64.92307692307692,2.11,1270
4340,US-2023-139010-CHO-MIL-31000,2025-02-21,2028-08-18,Second Class,139010,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2.11,1274
4341,US-2023-139262-CHO-NUT-13000,2025-02-21,2028-08-17,Standard Class,139262,United States,Tampa,Florida,33614,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2.49,1273
4342,US-2023-139010-CHO-MIL-31000,2025-02-21,2028-08-18,Second Class,139010,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,64.92307692307692,2.11,1274
4343,US-2023-139262-CHO-TRI-54000,2025-02-21,2028-08-17,Standard Class,139262,United States,Tampa,Florida,33614,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2.4499999999999997,1273
4344,US-2023-168410-CHO-MIL-31000,2025-02-21,2028-08-18,Standard Class,168410,United States,Oceanside,New York,11572,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,1274
4345,US-2023-139262-CHO-MIL-31000,2025-02-21,2028-08-17,Standard Class,139262,United States,Tampa,Florida,33614,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,1273
4346,US-2023-139010-CHO-TRI-54000,2025-02-21,2028-08-18,Second Class,139010,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,65.33333333333333,2.45,1274
4347,US-2023-139010-CHO-SCR-58000,2025-02-21,2028-08-18,Second Class,139010,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,69.44444444444444,2.5,1274
4348,US-2023-168410-CHO-NUT-13000,2025-02-21,2028-08-18,Standard Class,168410,United States,Oceanside,New York,11572,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2.49,1274
4349,US-2023-119025-CHO-TRI-54000,2025-02-22,2028-08-20,Standard Class,119025,United States,Milwaukee,Wisconsin,53209,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,65.33333333333333,2.45,1275
4350,US-2023-143280-CHO-FUD-51000,2025-02-22,2028-08-18,Standard Class,143280,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.66666666666666,2.4,1273
4351,US-2023-143280-CHO-MIL-31000,2025-02-22,2028-08-18,Standard Class,143280,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,64.92307692307692,2.11,1273
4352,US-2023-143280-CHO-FUD-51000,2025-02-22,2028-08-18,Standard Class,143280,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,66.66666666666666,2.4,1273
4353,US-2023-144400-CHO-SCR-58000,2025-02-23,2028-08-19,Standard Class,144400,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2.5,1273
4354,US-2023-165015-CHO-SCR-58000,2025-02-25,2028-08-19,Second Class,165015,United States,Newark,Ohio,43055,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44444444444444,2.5,1271
4355,US-2023-128706-CHO-NUT-13000,2025-02-27,2028-08-22,Standard Class,128706,United States,Houston,Texas,77070,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2.49,1272
4356,US-2023-102456-CHO-FUD-51000,2025-02-27,2028-08-21,First Class,102456,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.66666666666666,2.4,1271
4357,US-2023-101448-CHO-MIL-31000,2025-02-27,2028-08-21,Second Class,101448,United States,La Crosse,Wisconsin,54601,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,1271
4358,US-2023-111283-CHO-NUT-13000,2025-02-28,2028-08-24,Standard Class,111283,United States,Newark,Ohio,43055,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,71.34670487106017,2.4899999999999998,1273
4359,US-2023-101623-CHO-NUT-13000,2025-02-28,2028-08-26,Standard Class,101623,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,71.34670487106017,2.4899999999999998,1275
4360,US-2023-143819-CHO-MIL-31000,2025-03-01,2028-08-25,Standard Class,143819,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,64.92307692307692,2.11,1273
4361,US-2023-143819-CHO-FUD-51000,2025-03-01,2028-08-25,Standard Class,143819,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,66.66666666666666,2.4,1273
4362,US-2023-143819-CHO-TRI-54000,2025-03-01,2028-08-25,Standard Class,143819,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,1273
4363,US-2023-143819-CHO-SCR-58000,2025-03-01,2028-08-25,Standard Class,143819,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,69.44444444444444,2.5,1273
4364,US-2023-151862-OTH-GUM-21000,2025-03-01,2028-08-28,Standard Class,151862,United States,Denver,Colorado,80219,Other,Pacific,OTH-GUM-21000,Wonka Gum,2.5,2,1.3,1.2,52.0,0.65,1276
4365,US-2023-116799-CHO-SCR-58000,2025-03-03,2028-08-26,First Class,116799,United States,Odessa,Texas,79762,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44444444444444,2.5,1272
4366,US-2023-120005-CHO-NUT-13000,2025-03-03,2028-08-23,Same Day,120005,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2.4899999999999998,1269
4367,US-2023-145730-CHO-NUT-13000,2025-03-03,2028-08-28,Standard Class,145730,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2.4899999999999998,1274
4368,US-2023-112123-CHO-MIL-31000,2025-03-03,2028-08-28,Standard Class,112123,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,64.92307692307692,2.11,1274
4369,US-2023-145730-CHO-FUD-51000,2025-03-03,2028-08-28,Standard Class,145730,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.66666666666666,2.4,1274
4370,US-2023-103982-CHO-SCR-58000,2025-03-03,2028-08-28,Standard Class,103982,United States,Round Rock,Texas,78664,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,69.44444444444444,2.5,1274
4371,US-2023-116799-CHO-SCR-58000,2025-03-03,2028-08-26,First Class,116799,United States,Odessa,Texas,79762,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,69.44444444444444,2.5,1272
4372,US-2023-112123-CHO-TRI-54000,2025-03-03,2028-08-28,Standard Class,112123,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2.4499999999999997,1274
4373,US-2023-103982-CHO-NUT-13000,2025-03-03,2028-08-28,Standard Class,103982,United States,Round Rock,Texas,78664,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2.4899999999999998,1274
4374,US-2023-120005-CHO-FUD-51000,2025-03-03,2028-08-23,Same Day,120005,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.66666666666666,2.4,1269
4375,US-2023-103982-CHO-FUD-51000,2025-03-03,2028-08-28,Standard Class,103982,United States,Round Rock,Texas,78664,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,66.66666666666667,2.4,1274
4376,US-2023-145730-CHO-NUT-13000,2025-03-03,2028-08-28,Standard Class,145730,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2.4899999999999998,1274
4377,US-2023-103982-CHO-MIL-31000,2025-03-03,2028-08-28,Standard Class,103982,United States,Round Rock,Texas,78664,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,1274
4378,US-2023-112123-CHO-MIL-31000,2025-03-03,2028-08-28,Standard Class,112123,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92307692307693,2.1100000000000003,1274
4379,US-2023-167759-CHO-NUT-13000,2025-03-03,2028-08-28,Second Class,167759,United States,Bloomington,Indiana,47401,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2.4899999999999998,1274
4380,US-2023-154053-CHO-FUD-51000,2025-03-04,2028-08-30,Standard Class,154053,United States,San Diego,California,92024,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,66.66666666666666,2.4,1275
4381,US-2023-164637-CHO-TRI-54000,2025-03-04,2028-08-28,Standard Class,164637,United States,Mishawaka,Indiana,46544,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2.4499999999999997,1273
4382,US-2023-122518-CHO-MIL-31000,2025-03-04,2028-08-28,Second Class,122518,United States,Miami,Florida,33180,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2.11,1273
